run_id,timestamp_ms,raw_m,filtered_m,residual_m,label
9,183663,4.65,4.85,-0.20,2
9,183771,4.54,4.73,-0.19,2
9,183894,4.41,4.60,-0.19,2
9,184107,4.29,4.48,-0.19,2
9,184215,4.22,4.38,-0.16,2
9,184323,4.05,4.25,-0.20,2
9,184411,3.94,4.13,-0.19,2
9,184519,3.85,4.02,-0.17,2
9,184662,3.70,3.90,-0.20,2
9,184805,3.61,3.78,-0.17,2
9,184938,3.46,3.66,-0.20,2
9,184971,3.38,3.55,-0.17,2
9,185189,3.22,3.42,-0.20,2
9,185287,3.09,3.29,-0.20,2
9,185335,2.99,3.17,-0.18,2
9,185478,2.85,3.05,-0.20,2
9,185621,2.74,2.93,-0.19,2
9,185694,2.65,2.82,-0.17,2
9,185897,2.51,2.70,-0.19,2
9,185980,2.41,2.59,-0.18,2
9,186184,2.29,2.47,-0.18,2
9,186367,2.13,2.34,-0.21,2
9,186485,2.02,2.21,-0.19,2
9,186593,1.89,2.09,-0.20,2
9,186691,1.80,1.98,-0.18,2
9,186834,1.67,1.86,-0.19,2
9,186927,1.53,1.73,-0.20,2
9,187035,1.45,1.62,-0.17,2
9,187193,1.31,1.50,-0.19,2
9,187466,1.20,1.38,-0.18,2
9,187590,1.06,1.26,-0.20,2
9,187648,0.94,1.13,-0.19,2
9,187756,0.81,1.01,-0.20,2
9,187889,0.72,0.89,-0.17,2
10,207774,0.60,0.60,0.00,2
10,207962,0.50,0.52,-0.02,2
10,208035,14.87,8.00,6.87,2
10,208178,14.73,10.93,3.80,2
10,208361,14.63,12.44,2.19,2
10,208379,14.54,13.27,1.27,2
10,208577,14.42,13.72,0.70,2
10,208685,14.28,13.94,0.34,2
10,208758,14.15,14.02,0.13,2
10,208876,14.01,14.02,-0.01,2
10,209009,13.92,13.98,-0.06,2
10,209177,13.79,13.91,-0.12,2
10,209250,13.69,13.82,-0.13,2
10,209343,13.58,13.73,-0.15,2
10,209491,13.46,13.62,-0.16,2
10,209654,13.29,13.49,-0.20,2
10,209692,13.20,13.38,-0.18,2
10,209870,13.09,13.27,-0.18,2
10,209993,12.94,13.14,-0.20,2
10,210066,12.82,13.01,-0.19,2
10,210234,12.70,12.89,-0.19,2
10,210302,12.59,12.77,-0.18,2
10,210495,12.50,12.67,-0.17,2
10,210593,12.33,12.54,-0.21,2
10,210686,12.25,12.42,-0.17,2
10,210834,12.13,12.31,-0.18,2
10,210917,12.00,12.19,-0.19,2
10,211120,11.88,12.07,-0.19,2
10,211143,11.75,11.94,-0.19,2
10,211276,11.65,11.83,-0.18,2
10,211454,11.51,11.70,-0.19,2
10,211517,11.41,11.59,-0.18,2
10,211720,11.27,11.46,-0.19,2
10,211818,11.15,11.34,-0.19,2
10,211936,11.05,11.23,-0.18,2
10,212009,10.91,11.10,-0.19,2
10,212177,10.77,10.97,-0.20,2
10,212310,10.69,10.86,-0.17,2
10,212378,10.55,10.74,-0.19,2
10,212526,10.44,10.62,-0.18,2
10,212584,10.34,10.51,-0.17,2
10,212787,10.20,10.39,-0.19,2
10,212920,10.06,10.26,-0.20,2
10,213053,9.97,10.15,-0.18,2
10,213242,9.81,10.02,-0.21,2
10,213425,9.71,9.90,-0.19,2
10,213544,9.60,9.78,-0.18,2
10,213702,9.50,9.67,-0.17,2
10,213870,9.37,9.55,-0.18,2
10,213928,9.25,9.44,-0.19,2
10,214071,9.14,9.32,-0.18,2
10,214239,9.00,9.20,-0.19,2
10,214287,8.89,9.08,-0.19,2
10,214445,8.77,8.96,-0.19,2
10,214528,8.64,8.83,-0.19,2
10,214721,8.49,8.70,-0.21,2
10,214779,8.40,8.58,-0.18,2
10,214862,8.27,8.46,-0.19,2
10,214995,8.18,8.35,-0.17,2
10,215188,8.06,8.24,-0.18,2
10,215246,7.94,8.12,-0.18,2
10,215334,7.77,7.98,-0.21,2
10,215537,7.66,7.86,-0.20,2
10,215630,7.53,7.73,-0.20,2
10,215798,7.43,7.61,-0.18,2
10,215836,7.29,7.49,-0.20,2
10,215979,7.20,7.37,-0.17,2
10,216162,7.09,7.26,-0.17,2
10,216195,6.95,7.14,-0.19,2
10,216338,6.86,7.03,-0.17,2
10,216446,6.72,6.91,-0.19,2
10,216629,6.57,6.78,-0.21,2
10,216652,6.48,6.66,-0.18,2
10,216785,6.37,6.55,-0.18,2
10,216918,6.26,6.44,-0.18,2
10,217026,6.09,6.30,-0.21,2
10,217144,5.99,6.18,-0.19,2
10,217362,5.90,6.07,-0.17,2
10,217470,5.78,5.96,-0.18,2
10,217578,5.64,5.83,-0.19,2
10,217661,5.50,5.70,-0.20,2
10,217769,5.37,5.57,-0.20,2
10,217912,5.25,5.45,-0.20,2
10,218055,5.15,5.33,-0.18,2
10,218188,5.02,5.21,-0.19,2
10,218226,4.89,5.08,-0.19,2
10,218439,4.78,4.97,-0.19,2
10,218582,4.65,4.84,-0.19,2
10,218726,4.57,4.74,-0.17,2
10,218874,4.42,4.61,-0.19,2
10,218942,4.29,4.49,-0.20,2
10,219150,4.17,4.36,-0.19,2
10,219233,4.10,4.26,-0.16,2
10,219376,3.95,4.14,-0.19,2
10,219434,3.86,4.03,-0.17,2
10,219617,3.72,3.91,-0.19,2
10,219942,3.60,3.79,-0.19,2
10,220085,3.50,3.68,-0.18,2
10,220178,3.33,3.54,-0.21,2
10,220286,3.24,3.42,-0.18,2
10,220444,3.14,3.31,-0.17,2
10,220517,2.98,3.18,-0.20,2
10,220720,2.87,3.06,-0.19,2
10,220838,2.77,2.95,-0.18,2
10,220901,2.65,2.83,-0.18,2
10,221009,2.51,2.71,-0.20,2
10,221142,2.37,2.57,-0.20,2
10,221260,2.27,2.46,-0.19,2
10,221403,2.14,2.33,-0.19,2
10,221486,2.04,2.22,-0.18,2
10,221584,1.93,2.11,-0.18,2
10,221802,1.81,1.99,-0.18,2
10,221860,1.67,1.87,-0.20,2
10,221958,1.56,1.75,-0.19,2
10,222066,1.44,1.63,-0.19,2
10,222254,1.33,1.51,-0.18,2
10,222302,1.22,1.40,-0.18,2
10,222485,1.09,1.28,-0.19,2
10,222618,0.94,1.15,-0.21,2
10,222726,0.85,1.03,-0.18,2
10,222794,0.69,0.90,-0.21,2
10,222962,0.59,0.78,-0.19,2
11,232642,0.47,0.47,0.00,2
11,232835,14.85,12.55,2.30,2
11,232908,14.78,13.71,1.07,2
11,233051,14.62,14.11,0.51,2
11,233234,14.52,14.28,0.24,2
11,233252,14.38,14.32,0.06,2
11,233450,14.25,14.29,-0.04,2
11,233558,14.14,14.23,-0.09,2
11,233626,14.03,14.15,-0.12,2
11,233749,13.92,14.06,-0.14,2
11,233882,13.81,13.96,-0.15,2
11,234050,13.66,13.85,-0.19,2
11,234118,13.57,13.74,-0.17,2
11,234216,13.45,13.63,-0.18,2
11,234359,13.30,13.50,-0.20,2
11,234527,13.18,13.37,-0.19,2
11,234565,13.07,13.26,-0.19,2
11,234743,12.98,13.15,-0.17,2
11,234866,12.82,13.02,-0.20,2
11,234934,12.70,12.89,-0.19,2
11,235102,12.59,12.78,-0.19,2
11,235175,12.47,12.66,-0.19,2
11,235368,12.37,12.54,-0.17,2
11,235466,12.21,12.41,-0.20,2
11,235559,12.14,12.31,-0.17,2
11,235702,11.97,12.18,-0.21,2
11,235790,11.88,12.06,-0.18,2
11,235993,11.74,11.94,-0.20,2
11,236146,11.65,11.82,-0.17,2
11,236330,11.51,11.70,-0.19,2
11,236388,11.39,11.58,-0.19,2
11,236591,11.29,11.47,-0.18,2
11,236689,11.13,11.34,-0.21,2
11,236807,11.02,11.21,-0.19,2
11,236880,10.92,11.10,-0.18,2
11,237048,10.82,10.99,-0.17,2
11,237181,10.69,10.87,-0.18,2
11,237254,10.57,10.75,-0.18,2
11,237397,10.45,10.64,-0.19,2
11,237455,10.34,10.52,-0.18,2
11,237663,10.18,10.39,-0.21,2
11,237791,10.10,10.28,-0.18,2
11,237854,9.97,10.16,-0.19,2
11,237922,9.82,10.02,-0.20,2
11,238115,9.73,9.91,-0.18,2
11,238178,9.60,9.79,-0.19,2
11,238296,9.49,9.67,-0.18,2
11,238414,9.38,9.56,-0.18,2
11,238572,9.25,9.44,-0.19,2
11,238740,9.10,9.31,-0.21,2
11,238798,8.99,9.18,-0.19,2
11,238946,8.90,9.07,-0.17,2
11,239114,8.78,8.96,-0.18,2
11,239162,8.61,8.82,-0.21,2
11,239315,8.53,8.71,-0.18,2
11,239398,8.37,8.58,-0.21,2
11,239591,8.26,8.45,-0.19,2
11,239654,8.17,8.34,-0.17,2
11,239737,8.02,8.22,-0.20,2
11,239870,7.93,8.10,-0.17,2
11,240058,7.79,7.98,-0.19,2
11,240121,7.68,7.86,-0.18,2
11,240204,7.56,7.75,-0.19,2
11,240407,7.41,7.61,-0.20,2
11,240505,7.32,7.50,-0.18,2
11,240673,7.20,7.38,-0.18,2
11,240706,7.08,7.26,-0.18,2
11,240854,6.98,7.15,-0.17,2
11,241032,6.81,7.02,-0.21,2
11,241070,6.72,6.90,-0.18,2
11,241213,6.59,6.78,-0.19,2
11,241321,6.46,6.66,-0.20,2
11,241499,6.36,6.54,-0.18,2
11,241522,6.26,6.43,-0.17,2
11,241655,6.12,6.31,-0.19,2
11,241788,6.01,6.19,-0.18,2
11,241896,5.85,6.06,-0.21,2
11,242014,5.78,5.95,-0.17,2
11,242232,5.64,5.83,-0.19,2
11,242340,5.53,5.71,-0.18,2
11,242448,5.37,5.58,-0.21,2
11,242531,5.26,5.45,-0.19,2
11,242639,5.16,5.34,-0.18,2
11,242782,5.03,5.22,-0.19,2
11,242930,4.91,5.10,-0.19,2
11,243058,4.78,4.97,-0.19,2
11,243096,4.66,4.85,-0.19,2
11,243314,4.56,4.74,-0.18,2
11,243407,4.44,4.62,-0.18,2
11,243455,4.31,4.50,-0.19,2
11,243598,4.22,4.39,-0.17,2
11,243746,4.10,4.28,-0.18,2
11,243814,3.93,4.14,-0.21,2
11,244102,3.84,4.02,-0.18,2
11,244251,3.73,3.91,-0.18,2
11,244309,3.61,3.79,-0.18,2
11,244487,3.50,3.68,-0.18,2
11,244610,3.33,3.54,-0.21,2
11,244718,3.25,3.43,-0.18,2
11,244811,3.14,3.32,-0.18,2
11,244954,3.00,3.19,-0.19,2
11,245052,2.88,3.07,-0.19,2
11,245160,2.74,2.94,-0.20,2
11,245388,2.63,2.82,-0.19,2
11,245592,2.52,2.70,-0.18,2
11,245710,2.40,2.58,-0.18,2
11,245773,2.29,2.47,-0.18,2
11,246012,2.14,2.34,-0.20,2
11,246276,2.02,2.22,-0.20,2
11,246455,1.93,2.10,-0.17,2
11,246673,1.81,1.99,-0.18,2
11,246731,1.65,1.86,-0.21,2
11,246935,1.54,1.73,-0.19,2
11,247128,1.41,1.61,-0.20,2
11,247176,1.34,1.50,-0.16,2
11,247354,1.19,1.38,-0.19,2
11,247487,1.06,1.26,-0.20,2
11,247595,0.98,1.15,-0.17,2
11,247668,0.86,1.04,-0.18,2
11,247836,0.73,0.92,-0.19,2
11,248004,0.59,0.79,-0.20,2
11,248208,0.46,0.66,-0.20,2
11,248411,14.88,6.21,8.67,2
12,82298,11.67,5.77,5.90,2
12,82441,11.62,8.06,3.56,2
12,82609,11.61,9.44,2.17,2
12,82647,11.65,10.30,1.35,2
12,82825,11.67,10.84,0.83,2
12,82943,11.64,11.15,0.49,2
12,83016,11.64,11.34,0.30,2
12,83184,11.67,11.47,0.20,2
12,83257,11.59,11.52,0.07,2
12,83450,11.61,11.55,0.06,2
12,83543,11.67,11.60,0.07,2
12,83641,2.00,7.85,-5.85,2
12,83784,2.00,5.57,-3.57,2
12,83867,2.01,4.18,-2.17,2
12,84075,2.01,3.33,-1.32,2
12,84098,2.00,2.81,-0.81,2
12,84231,2.00,2.49,-0.49,2
12,84409,2.00,2.30,-0.30,2
12,84467,2.00,2.18,-0.18,2
12,84675,2.01,2.12,-0.11,2
12,84768,2.00,2.07,-0.07,2
12,84891,2.01,2.05,-0.04,2
12,84959,1.99,2.02,-0.03,2
12,85127,2.01,2.02,-0.01,2
12,85260,2.00,2.01,-0.01,2
12,85333,1.99,2.00,-0.01,2
12,85476,1.99,2.00,-0.01,2
12,85539,2.01,2.00,0.01,2
12,85742,1.99,2.00,-0.01,2
12,85875,2.00,2.00,0.00,2
12,85933,1.99,2.00,-0.01,2
12,86006,2.00,2.00,0.00,2
12,86199,1.99,1.99,-0.00,2
12,86257,2.01,2.00,0.01,2
12,86375,1.99,2.00,-0.01,2
12,86498,2.00,2.00,0.00,2
12,86651,2.01,2.00,0.01,2
12,86819,2.00,2.00,-0.00,2
12,86882,1.99,2.00,-0.01,2
12,87025,2.00,2.00,0.00,2
12,87193,2.01,2.00,0.01,2
12,87241,1.99,2.00,-0.01,2
12,87399,2.00,2.00,0.00,2
12,87482,1.99,2.00,-0.01,2
12,87675,2.00,2.00,0.00,2
12,87733,1.99,1.99,-0.00,2
13,292598,2.00,2.00,0.00,2
13,292792,2.00,2.00,0.00,2
13,292860,1.99,1.99,-0.00,2
13,293008,2.00,2.00,0.00,2
13,293186,2.00,2.00,0.00,2
13,293204,2.01,2.00,0.01,2
13,293402,2.01,2.01,0.00,2
13,293510,2.01,2.01,0.00,2
13,293583,1.99,2.00,-0.01,2
13,293701,7.11,4.00,3.11,2
13,293834,7.10,5.21,1.89,2
13,294002,7.14,5.96,1.18,2
13,294075,7.14,6.42,0.72,2
13,294168,7.13,6.70,0.43,2
13,294316,7.18,6.89,0.29,2
13,294484,7.14,6.99,0.15,2
13,294517,7.11,7.03,0.08,2
13,294700,7.14,7.08,0.06,2
13,294818,7.13,7.10,0.03,2
13,294891,7.14,7.11,0.03,2
13,295059,2.01,5.12,-3.11,2
13,295132,2.01,3.91,-1.90,2
13,295320,2.00,3.16,-1.16,2
13,295418,2.00,2.71,-0.71,2
13,295516,2.01,2.44,-0.43,2
13,295659,2.00,2.27,-0.27,2
13,295742,2.01,2.17,-0.16,2
13,295945,2.00,2.10,-0.10,2
13,295968,1.99,2.06,-0.07,2
13,296101,2.00,2.04,-0.04,2
13,296284,2.01,2.03,-0.02,2
13,296342,2.00,2.02,-0.02,2
13,296545,2.01,2.01,-0.00,2
13,296643,2.01,2.01,-0.00,2
13,296761,2.00,2.01,-0.01,2
13,296834,2.00,2.00,-0.00,2
13,297002,1.99,2.00,-0.01,2
13,297135,1.99,2.00,-0.01,2
13,297208,2.00,2.00,0.00,2
13,297351,1.99,1.99,-0.00,2
13,297409,1.99,1.99,-0.00,2
13,297612,2.00,2.00,0.00,2
13,297745,2.00,2.00,0.00,2
13,297808,2.01,2.00,0.01,2
13,297876,2.00,2.00,-0.00,2
13,298069,1.99,2.00,-0.01,2
13,298132,1.99,1.99,-0.00,2
13,298250,1.99,1.99,-0.00,2
13,298368,2.00,2.00,0.00,2
13,298526,2.00,2.00,0.00,2
13,298694,2.00,2.00,0.00,2
13,298752,2.01,2.00,0.01,2
13,298900,1.99,2.00,-0.01,2
13,299068,1.99,1.99,-0.00,2
13,299116,2.01,2.00,0.01,2
14,299269,11.20,5.59,5.61,2
14,299352,11.19,7.78,3.41,2
14,299545,11.14,9.09,2.05,2
14,299608,11.23,9.93,1.30,2
14,299691,11.20,10.42,0.78,2
14,299824,11.15,10.71,0.44,2
14,300012,11.20,10.90,0.30,2
14,300075,11.18,11.01,0.17,2
14,300158,11.22,11.09,0.13,2
14,300361,11.16,11.12,0.04,2
14,300459,11.23,11.16,0.07,2
14,300627,1.99,7.58,-5.59,2
14,300660,1.99,5.40,-3.41,2
14,300808,1.99,4.07,-2.08,2
14,300986,2.01,3.26,-1.25,2
14,301024,2.00,2.77,-0.77,2
14,301167,2.01,2.47,-0.46,2
14,301275,1.99,2.28,-0.29,2
14,301453,1.99,2.17,-0.18,2
14,301476,1.99,2.10,-0.11,2
14,301609,2.01,2.06,-0.05,2
14,301742,2.01,2.04,-0.03,2
14,301850,2.00,2.03,-0.03,2
14,301968,2.00,2.02,-0.02,2
14,302186,2.01,2.01,-0.00,2
14,302294,2.00,2.01,-0.01,2
14,302402,1.99,2.00,-0.01,2
14,302485,1.99,2.00,-0.01,2
14,302593,2.00,2.00,0.00,2
14,302736,1.99,1.99,-0.00,2
14,302884,2.01,2.00,0.01,2
14,303012,2.00,2.00,-0.00,2
14,303050,2.01,2.00,0.01,2
14,303268,2.01,2.01,0.00,2
14,303361,2.01,2.01,0.00,2
14,303409,2.00,2.00,-0.00,2
14,303552,1.99,2.00,-0.01,2
15,436700,11.77,11.77,0.00,2
15,436893,11.78,11.78,0.00,2
15,436966,11.81,11.79,0.02,2
15,437109,11.81,11.80,0.01,2
15,437287,11.80,11.80,-0.00,2
15,437305,11.84,11.82,0.02,2
15,437503,11.78,11.80,-0.02,2
15,437611,2.00,7.97,-5.97,2
15,437684,1.99,5.63,-3.64,2
15,437807,2.01,4.22,-2.21,2
15,437935,1.99,3.35,-1.36,2
15,438103,2.01,2.83,-0.82,2
15,438176,1.99,2.50,-0.51,2
15,438274,2.01,2.31,-0.30,2
15,438417,1.99,2.18,-0.19,2
15,438585,1.99,2.11,-0.12,2
15,438623,2.01,2.07,-0.06,2
15,438801,2.00,2.04,-0.04,2
15,438919,2.01,2.03,-0.02,2
15,438992,1.99,2.01,-0.02,2
15,439160,2.00,2.01,-0.01,2
15,439233,2.01,2.01,0.00,2
15,439522,2.00,2.01,-0.01,2
15,439615,2.01,2.01,0.00,2
15,439763,1.99,2.00,-0.01,2
15,439846,2.01,2.00,0.01,2
15,440049,2.01,2.01,0.00,2
15,440203,2.00,2.00,-0.00,2
15,440386,2.01,2.01,0.00,2
15,440444,2.01,2.01,0.00,2
15,441716,2.00,2.00,-0.00,2
15,441981,1.99,2.00,-0.01,2
15,442174,2.00,2.00,0.00,2
15,442474,2.01,2.00,0.01,2
15,442627,2.01,2.01,0.00,2
15,442795,1.99,2.00,-0.01,2
15,442858,2.00,2.00,0.00,2
15,443001,2.00,2.00,0.00,2
15,443169,2.00,2.00,0.00,2
15,443217,2.00,2.00,0.00,2
15,443375,2.01,2.00,0.01,2
15,443458,1.99,2.00,-0.01,2
16,443651,9.82,5.05,4.77,2
16,443709,9.81,6.91,2.90,2
16,443792,9.85,8.06,1.79,2
16,443925,9.85,8.76,1.09,2
16,444118,9.84,9.18,0.66,2
16,444176,9.80,9.42,0.38,2
16,444259,9.84,9.59,0.25,2
16,444467,9.82,9.68,0.14,2
16,444560,9.82,9.73,0.09,2
16,444728,9.82,9.77,0.05,2
16,444766,9.83,9.79,0.04,2
16,444909,2.00,6.75,-4.75,2
16,445087,2.01,4.90,-2.89,2
16,445125,2.01,3.77,-1.76,2
16,445268,1.99,3.08,-1.09,2
16,445376,2.01,2.66,-0.65,2
16,445559,2.01,2.41,-0.40,2
16,445582,1.99,2.24,-0.25,2
16,445715,2.01,2.15,-0.14,2
16,445843,1.99,2.09,-0.10,2
16,445951,2.00,2.05,-0.05,2
16,446074,2.00,2.03,-0.03,2
16,446287,1.99,2.02,-0.03,2
16,446395,2.00,2.01,-0.01,2
16,446503,1.99,2.00,-0.01,2
16,446591,1.99,2.00,-0.01,2
16,446699,2.00,2.00,0.00,2
16,446842,2.01,2.00,0.01,2
16,446985,2.00,2.00,-0.00,2
16,447118,2.01,2.00,0.01,2
17,549290,7.59,4.18,3.41,2
17,549483,7.52,5.48,2.04,2
17,549541,7.59,6.31,1.28,2
17,549659,7.53,6.78,0.75,2
17,549782,7.53,7.08,0.45,2
17,549935,7.60,7.28,0.32,2
17,550103,7.56,7.39,0.17,2
17,550166,7.57,7.46,0.11,2
17,550309,7.60,7.51,0.09,2
17,550477,7.52,7.52,0.00,2
17,550525,7.56,7.53,0.03,2
17,550683,2.00,5.37,-3.37,2
17,550766,1.99,4.05,-2.06,2
17,550959,1.99,3.25,-1.26,2
17,551017,2.01,2.76,-0.75,2
17,551100,2.01,2.47,-0.46,2
17,551233,2.00,2.29,-0.29,2
17,551426,1.99,2.17,-0.18,2
17,551484,1.99,2.10,-0.11,2
17,551567,2.01,2.06,-0.05,2
17,551775,2.01,2.04,-0.03,2
17,551868,2.01,2.03,-0.02,2
17,552036,1.99,2.01,-0.02,2
17,552074,2.01,2.01,-0.00,2
17,552217,2.01,2.01,-0.00,2
17,552395,1.99,2.00,-0.01,2
17,552433,2.00,2.00,-0.00,2
17,552576,2.01,2.01,0.00,2
17,552684,1.99,2.00,-0.01,2
17,552867,2.00,2.00,0.00,2
17,552890,2.00,2.00,0.00,2
17,553023,1.99,2.00,-0.01,2
17,553151,1.99,1.99,-0.00,2
17,553259,2.01,2.00,0.01,2
17,553382,2.01,2.00,0.01,2
17,553595,1.99,2.00,-0.01,2
17,553703,2.01,2.00,0.01,2
17,553811,2.00,2.00,-0.00,2
17,553899,2.01,2.01,0.00,2
17,554007,1.99,2.00,-0.01,2
17,554150,2.01,2.00,0.01,2
17,554293,2.01,2.01,0.00,2
17,554426,2.01,2.01,0.00,2
17,554459,2.00,2.00,-0.00,2
17,554677,1.99,2.00,-0.01,2
18,575905,7.57,7.57,0.00,2
18,576491,7.65,7.64,0.01,2
18,576710,7.65,7.64,0.01,2
18,576889,7.61,7.63,-0.02,2
18,577012,7.60,7.62,-0.02,2
18,577140,2.01,5.39,-3.38,2
18,577384,2.00,4.06,-2.06,2
18,577477,1.99,3.25,-1.26,2
18,577620,2.00,2.76,-0.76,2
18,577788,1.99,2.46,-0.47,2
18,577826,2.00,2.28,-0.28,2
18,578004,2.01,2.18,-0.17,2
18,578127,2.01,2.11,-0.10,2
18,578200,2.01,2.07,-0.06,2
18,578368,1.99,2.04,-0.05,2
18,578436,1.99,2.02,-0.03,2
18,578629,2.00,2.01,-0.01,2
18,578727,2.00,2.01,-0.01,2
18,578820,2.00,2.00,-0.00,2
18,578968,2.01,2.01,0.00,2
18,579051,2.00,2.00,-0.00,2
18,579254,2.00,2.00,-0.00,2
18,579277,1.99,2.00,-0.01,2
18,579410,2.00,2.00,0.00,2
18,579588,1.99,2.00,-0.01,2
18,579651,2.00,2.00,0.00,2
18,579854,2.01,2.00,0.01,2
18,579952,2.00,2.00,-0.00,2
18,580070,2.01,2.00,0.01,2
18,580143,1.99,2.00,-0.01,2
18,580311,2.00,2.00,0.00,2
18,580444,2.00,2.00,0.00,2
18,580512,2.01,2.00,0.01,2
18,580660,2.00,2.00,-0.00,2
18,580718,2.01,2.01,0.00,2
18,580921,1.99,2.00,-0.01,2
18,581054,2.01,2.00,0.01,2
18,581112,1.99,2.00,-0.01,2
18,581185,1.99,2.00,-0.01,2
18,581378,2.01,2.00,0.01,2
